Scenario,Region,Basin,FU,Constituent,LoadToRegExport,BasinScale,Units
PREDEV,CY,Normanby,Urban + Other,PN,0.009798908307886118,Manag_Unit_48,t/yr
PREDEV,CY,Normanby,Bananas,PP,0.0,Manag_Unit_48,t/yr
PREDEV,CY,Normanby,Conservation,PP,49.7593533373108,Manag_Unit_48,t/yr
PREDEV,CY,Normanby,Cropping,PP,0.014185115373667435,Manag_Unit_48,t/yr
PREDEV,CY,Normanby,Dairy,PP,0.0,Manag_Unit_48,t/yr
PREDEV,CY,Normanby,Forestry,PP,0.011878499087412576,Manag_Unit_48,t/yr
PREDEV,CY,Normanby,Grazing,PP,27.5762863118756,Manag_Unit_48,t/yr
PREDEV,CY,Normanby,Horticulture,PP,0.0008261392613650254,Manag_Unit_48,t/yr
PREDEV,CY,Normanby,Stream,PP,3.6588417213262026,Manag_Unit_48,t/yr
PREDEV,CY,Normanby,Sugarcane,PP,0.0,Manag_Unit_48,t/yr
PREDEV,CY,Normanby,Urban + Other,PP,0.004196176724858803,Manag_Unit_48,t/yr
PREDEV,CY,Normanby,Bananas,DIN,0.049076426124434566,Manag_Unit_48,t/yr
PREDEV,CY,Normanby,Conservation,DIN,89.79610054240747,Manag_Unit_48,t/yr
PREDEV,CY,Normanby,Cropping,DIN,0.21275670474504899,Manag_Unit_48,t/yr
PREDEV,CY,Normanby,Dairy,DIN,0.0,Manag_Unit_48,t/yr
PREDEV,CY,Normanby,Forestry,DIN,0.00781895640524838,Manag_Unit_48,t/yr
PREDEV,CY,Normanby,Grazing,DIN,72.29460267661885,Manag_Unit_48,t/yr
PREDEV,CY,Normanby,Horticulture,DIN,0.00969525870633666,Manag_Unit_48,t/yr
PREDEV,CY,Normanby,Stream,DIN,0.0,Manag_Unit_48,t/yr
PREDEV,CY,Normanby,Sugarcane,DIN,0.0,Manag_Unit_48,t/yr
PREDEV,CY,Normanby,Urban + Other,DIN,0.07175056567356916,Manag_Unit_48,t/yr
PREDEV,CY,Normanby,Bananas,DON,0.213191191387971,Manag_Unit_48,t/yr
PREDEV,CY,Normanby,Conservation,DON,480.79906734316796,Manag_Unit_48,t/yr
PREDEV,CY,Normanby,Cropping,DON,0.9167186515878853,Manag_Unit_48,t/yr
PREDEV,CY,Normanby,Dairy,DON,0.0,Manag_Unit_48,t/yr
PREDEV,CY,Normanby,Forestry,DON,0.032129566468483396,Manag_Unit_48,t/yr
PREDEV,CY,Normanby,Grazing,DON,396.9933156610145,Manag_Unit_48,t/yr
PREDEV,CY,Normanby,Horticulture,DON,0.04010194304504193,Manag_Unit_48,t/yr
PREDEV,CY,Normanby,Stream,DON,0.0,Manag_Unit_48,t/yr
PREDEV,CY,Normanby,Sugarcane,DON,0.0,Manag_Unit_48,t/yr
PREDEV,CY,Normanby,Urban + Other,DON,0.42500881451598527,Manag_Unit_48,t/yr
PREDEV,CY,Normanby,Bananas,DIP,0.007994145514437273,Manag_Unit_48,t/yr
PREDEV,CY,Normanby,Conservation,DIP,12.917324734281614,Manag_Unit_48,t/yr
PREDEV,CY,Normanby,Cropping,DIP,0.0346137163416115,Manag_Unit_48,t/yr
PREDEV,CY,Normanby,Dairy,DIP,0.0,Manag_Unit_48,t/yr
PREDEV,CY,Normanby,Forestry,DIP,0.001265480698472922,Manag_Unit_48,t/yr
PREDEV,CY,Normanby,Grazing,DIP,11.333395779757428,Manag_Unit_48,t/yr
PREDEV,CY,Normanby,Horticulture,DIP,0.00157033608287773,Manag_Unit_48,t/yr
PREDEV,CY,Normanby,Stream,DIP,0.0,Manag_Unit_48,t/yr
PREDEV,CY,Normanby,Sugarcane,DIP,0.0,Manag_Unit_48,t/yr
PREDEV,CY,Normanby,Urban + Other,DIP,0.011141735655499403,Manag_Unit_48,t/yr
PREDEV,CY,Normanby,Bananas,DOP,0.01642058169497607,Manag_Unit_48,t/yr
PREDEV,CY,Normanby,Conservation,DOP,35.72223398731612,Manag_Unit_48,t/yr
PREDEV,CY,Normanby,Cropping,DOP,0.07007853429172164,Manag_Unit_48,t/yr
PREDEV,CY,Normanby,Dairy,DOP,0.0,Manag_Unit_48,t/yr
PREDEV,CY,Normanby,Forestry,DOP,0.0023541738038682478,Manag_Unit_48,t/yr
PREDEV,CY,Normanby,Grazing,DOP,29.468621625911194,Manag_Unit_48,t/yr
PREDEV,CY,Normanby,Horticulture,DOP,0.0029565765817803537,Manag_Unit_48,t/yr
PREDEV,CY,Normanby,Stream,DOP,0.0,Manag_Unit_48,t/yr
PREDEV,CY,Normanby,Sugarcane,DOP,0.0,Manag_Unit_48,t/yr
PREDEV,CY,Normanby,Urban + Other,DOP,0.03563207498364033,Manag_Unit_48,t/yr
PREDEV,CY,Olive Pascoe,Bananas,FS,0.0,Manag_Unit_48,kt/yr
PREDEV,CY,Olive Pascoe,Conservation,FS,63.47883893692713,Manag_Unit_48,kt/yr
PREDEV,CY,Olive Pascoe,Cropping,FS,0.0,Manag_Unit_48,kt/yr
PREDEV,CY,Olive Pascoe,Dairy,FS,0.0,Manag_Unit_48,kt/yr
PREDEV,CY,Olive Pascoe,Forestry,FS,0.0,Manag_Unit_48,kt/yr
PREDEV,CY,Olive Pascoe,Grazing,FS,0.7887355148821065,Manag_Unit_48,kt/yr
PREDEV,CY,Olive Pascoe,Horticulture,FS,0.0,Manag_Unit_48,kt/yr
PREDEV,CY,Olive Pascoe,Stream,FS,0.8471365992741352,Manag_Unit_48,kt/yr
PREDEV,CY,Olive Pascoe,Sugarcane,FS,0.0,Manag_Unit_48,kt/yr
PREDEV,CY,Olive Pascoe,Urban + Other,FS,0.00167687794173032,Manag_Unit_48,kt/yr
PREDEV,CY,Olive Pascoe,Bananas,PN,0.0,Manag_Unit_48,t/yr
PREDEV,CY,Olive Pascoe,Conservation,PN,380.662367049271,Manag_Unit_48,t/yr
PREDEV,CY,Olive Pascoe,Cropping,PN,0.0,Manag_Unit_48,t/yr
PREDEV,CY,Olive Pascoe,Dairy,PN,0.0,Manag_Unit_48,t/yr
PREDEV,CY,Olive Pascoe,Forestry,PN,0.0,Manag_Unit_48,t/yr
PREDEV,CY,Olive Pascoe,Grazing,PN,6.189145439891182,Manag_Unit_48,t/yr
PREDEV,CY,Olive Pascoe,Horticulture,PN,0.0,Manag_Unit_48,t/yr
PREDEV,CY,Olive Pascoe,Stream,PN,1.3251033413470017,Manag_Unit_48,t/yr
PREDEV,CY,Olive Pascoe,Sugarcane,PN,0.0,Manag_Unit_48,t/yr
PREDEV,CY,Olive Pascoe,Urban + Other,PN,0.000567400729374698,Manag_Unit_48,t/yr
PREDEV,CY,Olive Pascoe,Bananas,PP,0.0,Manag_Unit_48,t/yr
PREDEV,CY,Olive Pascoe,Conservation,PP,52.98580610300169,Manag_Unit_48,t/yr
PREDEV,CY,Olive Pascoe,Cropping,PP,0.0,Manag_Unit_48,t/yr
PREDEV,CY,Olive Pascoe,Dairy,PP,0.0,Manag_Unit_48,t/yr
PREDEV,CY,Olive Pascoe,Forestry,PP,0.0,Manag_Unit_48,t/yr
PREDEV,CY,Olive Pascoe,Grazing,PP,1.264441833191485,Manag_Unit_48,t/yr
PREDEV,CY,Olive Pascoe,Horticulture,PP,0.0,Manag_Unit_48,t/yr
PREDEV,CY,Olive Pascoe,Stream,PP,0.4947217070239818,Manag_Unit_48,t/yr
PREDEV,CY,Olive Pascoe,Sugarcane,PP,0.0,Manag_Unit_48,t/yr
PREDEV,CY,Olive Pascoe,Urban + Other,PP,3.681241850093233e-05,Manag_Unit_48,t/yr
PREDEV,CY,Olive Pascoe,Bananas,DIN,0.0,Manag_Unit_48,t/yr
PREDEV,CY,Olive Pascoe,Conservation,DIN,103.55400000461731,Manag_Unit_48,t/yr
PREDEV,CY,Olive Pascoe,Cropping,DIN,0.0,Manag_Unit_48,t/yr
PREDEV,CY,Olive Pascoe,Dairy,DIN,0.0,Manag_Unit_48,t/yr
PREDEV,CY,Olive Pascoe,Forestry,DIN,0.0,Manag_Unit_48,t/yr
PREDEV,CY,Olive Pascoe,Grazing,DIN,17.647539081137037,Manag_Unit_48,t/yr
PREDEV,CY,Olive Pascoe,Horticulture,DIN,0.0,Manag_Unit_48,t/yr
PREDEV,CY,Olive Pascoe,Stream,DIN,0.0,Manag_Unit_48,t/yr
PREDEV,CY,Olive Pascoe,Sugarcane,DIN,0.0,Manag_Unit_48,t/yr
PREDEV,CY,Olive Pascoe,Urban + Other,DIN,0.007635466188552134,Manag_Unit_48,t/yr
PREDEV,CY,Olive Pascoe,Bananas,DON,0.0,Manag_Unit_48,t/yr
PREDEV,CY,Olive Pascoe,Conservation,DON,365.0410966948812,Manag_Unit_48,t/yr
PREDEV,CY,Olive Pascoe,Cropping,DON,0.0,Manag_Unit_48,t/yr
PREDEV,CY,Olive Pascoe,Dairy,DON,0.0,Manag_Unit_48,t/yr
PREDEV,CY,Olive Pascoe,Forestry,DON,0.0,Manag_Unit_48,t/yr
PREDEV,CY,Olive Pascoe,Grazing,DON,72.33075634030753,Manag_Unit_48,t/yr
PREDEV,CY,Olive Pascoe,Horticulture,DON,0.0,Manag_Unit_48,t/yr
PREDEV,CY,Olive Pascoe,Stream,DON,0.0,Manag_Unit_48,t/yr
PREDEV,CY,Olive Pascoe,Sugarcane,DON,0.0,Manag_Unit_48,t/yr
PREDEV,CY,Olive Pascoe,Urban + Other,DON,0.020482455350852767,Manag_Unit_48,t/yr
PREDEV,CY,Olive Pascoe,Bananas,DIP,0.0,Manag_Unit_48,t/yr
PREDEV,CY,Olive Pascoe,Conservation,DIP,5.432014662566796,Manag_Unit_48,t/yr
PREDEV,CY,Olive Pascoe,Cropping,DIP,0.0,Manag_Unit_48,t/yr
PREDEV,CY,Olive Pascoe,Dairy,DIP,0.0,Manag_Unit_48,t/yr
PREDEV,CY,Olive Pascoe,Forestry,DIP,0.0,Manag_Unit_48,t/yr
PREDEV,CY,Olive Pascoe,Grazing,DIP,1.0741973831798013,Manag_Unit_48,t/yr
PREDEV,CY,Olive Pascoe,Horticulture,DIP,0.0,Manag_Unit_48,t/yr
PREDEV,CY,Olive Pascoe,Stream,DIP,0.0,Manag_Unit_48,t/yr
PREDEV,CY,Olive Pascoe,Sugarcane,DIP,0.0,Manag_Unit_48,t/yr
PREDEV,CY,Olive Pascoe,Urban + Other,DIP,0.0003041655723213753,Manag_Unit_48,t/yr
PREDEV,CY,Olive Pascoe,Bananas,DOP,0.0,Manag_Unit_48,t/yr
PREDEV,CY,Olive Pascoe,Conservation,DOP,21.74019930796488,Manag_Unit_48,t/yr
PREDEV,CY,Olive Pascoe,Cropping,DOP,0.0,Manag_Unit_48,t/yr
PREDEV,CY,Olive Pascoe,Dairy,DOP,0.0,Manag_Unit_48,t/yr
PREDEV,CY,Olive Pascoe,Forestry,DOP,0.0,Manag_Unit_48,t/yr
PREDEV,CY,Olive Pascoe,Grazing,DOP,4.477653328232953,Manag_Unit_48,t/yr
PREDEV,CY,Olive Pascoe,Horticulture,DOP,0.0,Manag_Unit_48,t/yr
PREDEV,CY,Olive Pascoe,Stream,DOP,0.0,Manag_Unit_48,t/yr
PREDEV,CY,Olive Pascoe,Sugarcane,DOP,0.0,Manag_Unit_48,t/yr
PREDEV,CY,Olive Pascoe,Urban + Other,DOP,0.00126982146077125,Manag_Unit_48,t/yr
PREDEV,CY,Stewart,Bananas,FS,0.0,Manag_Unit_48,kt/yr
PREDEV,CY,Stewart,Conservation,FS,10.574172289999582,Manag_Unit_48,kt/yr
PREDEV,CY,Stewart,Cropping,FS,0.0,Manag_Unit_48,kt/yr
PREDEV,CY,Stewart,Dairy,FS,0.0,Manag_Unit_48,kt/yr
PREDEV,CY,Stewart,Forestry,FS,0.0,Manag_Unit_48,kt/yr
PREDEV,CY,Stewart,Grazing,FS,0.039395433559997126,Manag_Unit_48,kt/yr
PREDEV,CY,Stewart,Horticulture,FS,0.0,Manag_Unit_48,kt/yr
PREDEV,CY,Stewart,Stream,FS,2.710743536223313,Manag_Unit_48,kt/yr
PREDEV,CY,Stewart,Sugarcane,FS,0.0,Manag_Unit_48,kt/yr
PREDEV,CY,Stewart,Urban + Other,FS,0.0001514724642171403,Manag_Unit_48,kt/yr
PREDEV,CY,Stewart,Bananas,PN,0.0,Manag_Unit_48,t/yr
PREDEV,CY,Stewart,Conservation,PN,69.23530881154353,Manag_Unit_48,t/yr
PREDEV,CY,Stewart,Cropping,PN,0.0,Manag_Unit_48,t/yr
PREDEV,CY,Stewart,Dairy,PN,0.0,Manag_Unit_48,t/yr
PREDEV,CY,Stewart,Forestry,PN,0.0,Manag_Unit_48,t/yr
PREDEV,CY,Stewart,Grazing,PN,0.5260715432244428,Manag_Unit_48,t/yr
PREDEV,CY,Stewart,Horticulture,PN,0.0,Manag_Unit_48,t/yr
PREDEV,CY,Stewart,Stream,PN,2.810421196804187,Manag_Unit_48,t/yr
PREDEV,CY,Stewart,Sugarcane,PN,0.0,Manag_Unit_48,t/yr
PREDEV,CY,Stewart,Urban + Other,PN,1.814550354000727e-05,Manag_Unit_48,t/yr
PREDEV,CY,Stewart,Bananas,PP,0.0,Manag_Unit_48,t/yr
PREDEV,CY,Stewart,Conservation,PP,19.42252686805924,Manag_Unit_48,t/yr
PREDEV,CY,Stewart,Cropping,PP,0.0,Manag_Unit_48,t/yr
PREDEV,CY,Stewart,Dairy,PP,0.0,Manag_Unit_48,t/yr
PREDEV,CY,Stewart,Forestry,PP,0.0,Manag_Unit_48,t/yr
PREDEV,CY,Stewart,Grazing,PP,0.14999502610161608,Manag_Unit_48,t/yr
PREDEV,CY,Stewart,Horticulture,PP,0.0,Manag_Unit_48,t/yr
PREDEV,CY,Stewart,Stream,PP,1.3087421034353732,Manag_Unit_48,t/yr
PREDEV,CY,Stewart,Sugarcane,PP,0.0,Manag_Unit_48,t/yr
PREDEV,CY,Stewart,Urban + Other,PP,4.528841139371233e-06,Manag_Unit_48,t/yr
PREDEV,CY,Stewart,Bananas,DIN,0.0,Manag_Unit_48,t/yr
PREDEV,CY,Stewart,Conservation,DIN,32.72396949588487,Manag_Unit_48,t/yr
PREDEV,CY,Stewart,Cropping,DIN,0.0,Manag_Unit_48,t/yr
PREDEV,CY,Stewart,Dairy,DIN,0.0,Manag_Unit_48,t/yr
PREDEV,CY,Stewart,Forestry,DIN,0.0,Manag_Unit_48,t/yr
PREDEV,CY,Stewart,Grazing,DIN,0.7939422984397289,Manag_Unit_48,t/yr
PREDEV,CY,Stewart,Horticulture,DIN,0.0,Manag_Unit_48,t/yr
PREDEV,CY,Stewart,Stream,DIN,0.0,Manag_Unit_48,t/yr
PREDEV,CY,Stewart,Sugarcane,DIN,0.0,Manag_Unit_48,t/yr
PREDEV,CY,Stewart,Urban + Other,DIN,0.00028849244106753433,Manag_Unit_48,t/yr
PREDEV,CY,Stewart,Bananas,DON,0.0,Manag_Unit_48,t/yr
PREDEV,CY,Stewart,Conservation,DON,174.95417844546176,Manag_Unit_48,t/yr
PREDEV,CY,Stewart,Cropping,DON,0.0,Manag_Unit_48,t/yr
PREDEV,CY,Stewart,Dairy,DON,0.0,Manag_Unit_48,t/yr
PREDEV,CY,Stewart,Forestry,DON,0.0,Manag_Unit_48,t/yr
PREDEV,CY,Stewart,Grazing,DON,4.245936040507798,Manag_Unit_48,t/yr
PREDEV,CY,Stewart,Horticulture,DON,0.0,Manag_Unit_48,t/yr
PREDEV,CY,Stewart,Stream,DON,0.0,Manag_Unit_48,t/yr
PREDEV,CY,Stewart,Sugarcane,DON,0.0,Manag_Unit_48,t/yr
PREDEV,CY,Stewart,Urban + Other,DON,0.0015416705221869033,Manag_Unit_48,t/yr
PREDEV,CY,Stewart,Bananas,DIP,0.0,Manag_Unit_48,t/yr
PREDEV,CY,Stewart,Conservation,DIP,2.6117189756139427,Manag_Unit_48,t/yr
PREDEV,CY,Stewart,Cropping,DIP,0.0,Manag_Unit_48,t/yr
PREDEV,CY,Stewart,Dairy,DIP,0.0,Manag_Unit_48,t/yr
PREDEV,CY,Stewart,Forestry,DIP,0.0,Manag_Unit_48,t/yr
PREDEV,CY,Stewart,Grazing,DIP,0.06338212444119515,Manag_Unit_48,t/yr
PREDEV,CY,Stewart,Horticulture,DIP,0.0,Manag_Unit_48,t/yr
PREDEV,CY,Stewart,Stream,DIP,0.0,Manag_Unit_48,t/yr
PREDEV,CY,Stewart,Sugarcane,DIP,0.0,Manag_Unit_48,t/yr
PREDEV,CY,Stewart,Urban + Other,DIP,2.3014826369511665e-05,Manag_Unit_48,t/yr
PREDEV,CY,Stewart,Bananas,DOP,0.0,Manag_Unit_48,t/yr
PREDEV,CY,Stewart,Conservation,DOP,9.755205007788023,Manag_Unit_48,t/yr
PREDEV,CY,Stewart,Cropping,DOP,0.0,Manag_Unit_48,t/yr
PREDEV,CY,Stewart,Dairy,DOP,0.0,Manag_Unit_48,t/yr
PREDEV,CY,Stewart,Forestry,DOP,0.0,Manag_Unit_48,t/yr
PREDEV,CY,Stewart,Grazing,DOP,0.23685009556342834,Manag_Unit_48,t/yr
PREDEV,CY,Stewart,Horticulture,DOP,0.0,Manag_Unit_48,t/yr
PREDEV,CY,Stewart,Stream,DOP,0.0,Manag_Unit_48,t/yr
PREDEV,CY,Stewart,Sugarcane,DOP,0.0,Manag_Unit_48,t/yr
PREDEV,CY,Stewart,Urban + Other,DOP,8.590204318967793e-05,Manag_Unit_48,t/yr
PREDEV,WT,Barron,Bananas,FS,0.016218998041143018,Manag_Unit_48,kt/yr
PREDEV,WT,Barron,Conservation,FS,18.86193856224114,Manag_Unit_48,kt/yr
PREDEV,WT,Barron,Cropping,FS,0.0362121309220359,Manag_Unit_48,kt/yr
PREDEV,WT,Barron,Dairy,FS,0.009077177322260944,Manag_Unit_48,kt/yr
PREDEV,WT,Barron,Forestry,FS,3.90090968539303,Manag_Unit_48,kt/yr
PREDEV,WT,Barron,Grazing,FS,2.0499172798739624,Manag_Unit_48,kt/yr
PREDEV,WT,Barron,Horticulture,FS,0.03938973398923635,Manag_Unit_48,kt/yr
PREDEV,WT,Barron,Stream,FS,58.73554154626877,Manag_Unit_48,kt/yr
PREDEV,WT,Barron,Sugarcane,FS,0.08659683645331652,Manag_Unit_48,kt/yr
PREDEV,WT,Barron,Urban + Other,FS,0.22801400993575757,Manag_Unit_48,kt/yr
PREDEV,WT,Barron,Bananas,PN,0.009771305962120528,Manag_Unit_48,t/yr
PREDEV,WT,Barron,Conservation,PN,130.02115223980493,Manag_Unit_48,t/yr
PREDEV,WT,Barron,Cropping,PN,0.07218549067273608,Manag_Unit_48,t/yr
PREDEV,WT,Barron,Dairy,PN,0.06827369671758253,Manag_Unit_48,t/yr
PREDEV,WT,Barron,Forestry,PN,23.521634667895512,Manag_Unit_48,t/yr
PREDEV,WT,Barron,Grazing,PN,13.088905080039366,Manag_Unit_48,t/yr
PREDEV,WT,Barron,Horticulture,PN,0.07747095278756541,Manag_Unit_48,t/yr
PREDEV,WT,Barron,Stream,PN,73.89995757548705,Manag_Unit_48,t/yr
PREDEV,WT,Barron,Sugarcane,PN,0.03436561603833832,Manag_Unit_48,t/yr
PREDEV,WT,Barron,Urban + Other,PN,0.3979085054472716,Manag_Unit_48,t/yr
PREDEV,WT,Barron,Bananas,PP,0.0,Manag_Unit_48,t/yr
PREDEV,WT,Barron,Conservation,PP,10.883782006835503,Manag_Unit_48,t/yr
PREDEV,WT,Barron,Cropping,PP,0.04166042323656719,Manag_Unit_48,t/yr
PREDEV,WT,Barron,Dairy,PP,0.020277304399732514,Manag_Unit_48,t/yr
PREDEV,WT,Barron,Forestry,PP,3.0684164806807614,Manag_Unit_48,t/yr
PREDEV,WT,Barron,Grazing,PP,2.983777376830154,Manag_Unit_48,t/yr
PREDEV,WT,Barron,Horticulture,PP,0.03641352982534512,Manag_Unit_48,t/yr
PREDEV,WT,Barron,Stream,PP,35.2356908911137,Manag_Unit_48,t/yr
PREDEV,WT,Barron,Sugarcane,PP,0.03595913934330128,Manag_Unit_48,t/yr
PREDEV,WT,Barron,Urban + Other,PP,0.08094572318434111,Manag_Unit_48,t/yr
PREDEV,WT,Barron,Bananas,DIN,0.28554672315634544,Manag_Unit_48,t/yr
PREDEV,WT,Barron,Conservation,DIN,15.620089972078727,Manag_Unit_48,t/yr
PREDEV,WT,Barron,Cropping,DIN,0.878962265548984,Manag_Unit_48,t/yr
PREDEV,WT,Barron,Dairy,DIN,0.09387036488350056,Manag_Unit_48,t/yr
PREDEV,WT,Barron,Forestry,DIN,3.11042205837097,Manag_Unit_48,t/yr
PREDEV,WT,Barron,Grazing,DIN,8.406953429230597,Manag_Unit_48,t/yr
PREDEV,WT,Barron,Horticulture,DIN,0.7860098407311351,Manag_Unit_48,t/yr
PREDEV,WT,Barron,Stream,DIN,0.0,Manag_Unit_48,t/yr
PREDEV,WT,Barron,Sugarcane,DIN,1.5864250721201036,Manag_Unit_48,t/yr
PREDEV,WT,Barron,Urban + Other,DIN,3.814272417199936,Manag_Unit_48,t/yr
PREDEV,WT,Barron,Bananas,DON,1.3936484436832326,Manag_Unit_48,t/yr
PREDEV,WT,Barron,Conservation,DON,76.10544639154355,Manag_Unit_48,t/yr
PREDEV,WT,Barron,Cropping,DON,3.8967577294567315,Manag_Unit_48,t/yr
PREDEV,WT,Barron,Dairy,DON,0.43927605420040156,Manag_Unit_48,t/yr
PREDEV,WT,Barron,Forestry,DON,15.214236159447275,Manag_Unit_48,t/yr
PREDEV,WT,Barron,Grazing,DON,40.679060845036545,Manag_Unit_48,t/yr
PREDEV,WT,Barron,Horticulture,DON,3.483634652414382,Manag_Unit_48,t/yr
PREDEV,WT,Barron,Stream,DON,0.0,Manag_Unit_48,t/yr
PREDEV,WT,Barron,Sugarcane,DON,7.6516156930601555,Manag_Unit_48,t/yr
PREDEV,WT,Barron,Urban + Other,DON,18.49025432627291,Manag_Unit_48,t/yr
PREDEV,WT,Barron,Bananas,DIP,0.0361565665551524,Manag_Unit_48,t/yr
PREDEV,WT,Barron,Conservation,DIP,1.8853734866183545,Manag_Unit_48,t/yr
PREDEV,WT,Barron,Cropping,DIP,0.11029903027514815,Manag_Unit_48,t/yr
PREDEV,WT,Barron,Dairy,DIP,0.0117442994198467,Manag_Unit_48,t/yr
PREDEV,WT,Barron,Forestry,DIP,0.3633585425115812,Manag_Unit_48,t/yr
PREDEV,WT,Barron,Grazing,DIP,1.040038980080574,Manag_Unit_48,t/yr
PREDEV,WT,Barron,Horticulture,DIP,0.0986923473038701,Manag_Unit_48,t/yr
PREDEV,WT,Barron,Stream,DIP,0.0,Manag_Unit_48,t/yr
PREDEV,WT,Barron,Sugarcane,DIP,0.202982719704583,Manag_Unit_48,t/yr
PREDEV,WT,Barron,Urban + Other,DIP,0.4828491750761758,Manag_Unit_48,t/yr
PREDEV,WT,Barron,Bananas,DOP,0.052911493341740015,Manag_Unit_48,t/yr
PREDEV,WT,Barron,Conservation,DOP,2.84466984280082,Manag_Unit_48,t/yr
PREDEV,WT,Barron,Cropping,DOP,0.16041312521378642,Manag_Unit_48,t/yr
PREDEV,WT,Barron,Dairy,DOP,0.016849262087928887,Manag_Unit_48,t/yr
PREDEV,WT,Barron,Forestry,DOP,0.5618478212575987,Manag_Unit_48,t/yr
PREDEV,WT,Barron,Grazing,DOP,1.536646116137187,Manag_Unit_48,t/yr
PREDEV,WT,Barron,Horticulture,DOP,0.14439825192455474,Manag_Unit_48,t/yr
PREDEV,WT,Barron,Stream,DOP,0.0,Manag_Unit_48,t/yr
PREDEV,WT,Barron,Sugarcane,DOP,0.29275496919223554,Manag_Unit_48,t/yr
PREDEV,WT,Barron,Urban + Other,DOP,0.7036239238018667,Manag_Unit_48,t/yr
PREDEV,WT,Daintree,Bananas,FS,1.62574822410203e-05,Manag_Unit_48,kt/yr
PREDEV,WT,Daintree,Conservation,FS,52.31958310622968,Manag_Unit_48,kt/yr
PREDEV,WT,Daintree,Cropping,FS,0.0062596764115204345,Manag_Unit_48,kt/yr
PREDEV,WT,Daintree,Dairy,FS,0.0,Manag_Unit_48,kt/yr
PREDEV,WT,Daintree,Forestry,FS,0.0,Manag_Unit_48,kt/yr
PREDEV,WT,Daintree,Grazing,FS,1.1686007579088231,Manag_Unit_48,kt/yr
PREDEV,WT,Daintree,Horticulture,FS,0.006411290760296372,Manag_Unit_48,kt/yr
PREDEV,WT,Daintree,Stream,FS,14.910058053731774,Manag_Unit_48,kt/yr
PREDEV,WT,Daintree,Sugarcane,FS,0.19017724049876808,Manag_Unit_48,kt/yr
PREDEV,WT,Daintree,Urban + Other,FS,0.14597239635609568,Manag_Unit_48,kt/yr
PREDEV,WT,Daintree,Bananas,PN,6.7701251800707e-06,Manag_Unit_48,t/yr
PREDEV,WT,Daintree,Conservation,PN,677.324413123705,Manag_Unit_48,t/yr
PREDEV,WT,Daintree,Cropping,PN,0.014874485028356909,Manag_Unit_48,t/yr
PREDEV,WT,Daintree,Dairy,PN,0.0,Manag_Unit_48,t/yr
PREDEV,WT,Daintree,Forestry,PN,0.0,Manag_Unit_48,t/yr
PREDEV,WT,Daintree,Grazing,PN,15.324001004929231,Manag_Unit_48,t/yr
PREDEV,WT,Daintree,Horticulture,PN,0.010441420327283228,Manag_Unit_48,t/yr
PREDEV,WT,Daintree,Stream,PN,23.223422502385837,Manag_Unit_48,t/yr
PREDEV,WT,Daintree,Sugarcane,PN,0.05621048332476029,Manag_Unit_48,t/yr
PREDEV,WT,Daintree,Urban + Other,PN,0.5097127255187259,Manag_Unit_48,t/yr
PREDEV,WT,Daintree,Bananas,PP,0.0,Manag_Unit_48,t/yr
PREDEV,WT,Daintree,Conservation,PP,119.70276157425742,Manag_Unit_48,t/yr
PREDEV,WT,Daintree,Cropping,PP,0.0031177352976504485,Manag_Unit_48,t/yr
PREDEV,WT,Daintree,Dairy,PP,0.0,Manag_Unit_48,t/yr
PREDEV,WT,Daintree,Forestry,PP,0.0,Manag_Unit_48,t/yr
PREDEV,WT,Daintree,Grazing,PP,2.355339730674356,Manag_Unit_48,t/yr
PREDEV,WT,Daintree,Horticulture,PP,0.003714195606572963,Manag_Unit_48,t/yr
PREDEV,WT,Daintree,Stream,PP,6.150563257093113,Manag_Unit_48,t/yr
PREDEV,WT,Daintree,Sugarcane,PP,0.07140599080688652,Manag_Unit_48,t/yr
PREDEV,WT,Daintree,Urban + Other,PP,0.07368329759932532,Manag_Unit_48,t/yr
PREDEV,WT,Daintree,Bananas,DIN,0.00095923072958826,Manag_Unit_48,t/yr
PREDEV,WT,Daintree,Conservation,DIN,290.97577198704744,Manag_Unit_48,t/yr
PREDEV,WT,Daintree,Cropping,DIN,0.2556060037513565,Manag_Unit_48,t/yr
PREDEV,WT,Daintree,Dairy,DIN,0.0,Manag_Unit_48,t/yr
PREDEV,WT,Daintree,Forestry,DIN,0.0,Manag_Unit_48,t/yr
PREDEV,WT,Daintree,Grazing,DIN,20.505049307230845,Manag_Unit_48,t/yr
PREDEV,WT,Daintree,Horticulture,DIN,0.2673822391488022,Manag_Unit_48,t/yr
PREDEV,WT,Daintree,Stream,DIN,0.0,Manag_Unit_48,t/yr
PREDEV,WT,Daintree,Sugarcane,DIN,7.888598402209221,Manag_Unit_48,t/yr
PREDEV,WT,Daintree,Urban + Other,DIN,4.780041673693006,Manag_Unit_48,t/yr
PREDEV,WT,Daintree,Bananas,DON,0.0013981588721703935,Manag_Unit_48,t/yr
PREDEV,WT,Daintree,Conservation,DON,426.205963642362,Manag_Unit_48,t/yr
PREDEV,WT,Daintree,Cropping,DON,0.3749288963752021,Manag_Unit_48,t/yr
PREDEV,WT,Daintree,Dairy,DON,0.0,Manag_Unit_48,t/yr
PREDEV,WT,Daintree,Forestry,DON,0.0,Manag_Unit_48,t/yr
PREDEV,WT,Daintree,Grazing,DON,29.841273268487218,Manag_Unit_48,t/yr
