Scenario,Region,Basin,FU,Constituent,LoadToStream,BasinScale,Units
PREDEV,CY,Normanby,Bananas,DIP,0.007994297474281787,Basin_35,t/yr
PREDEV,CY,Normanby,Conservation,DIP,12.917523278342093,Basin_35,t/yr
PREDEV,CY,Normanby,Cropping,DIP,0.03461437087106601,Basin_35,t/yr
PREDEV,CY,Normanby,Dairy,DIP,0.0,Basin_35,t/yr
PREDEV,CY,Normanby,Forestry,DIP,0.0012655035686949256,Basin_35,t/yr
PREDEV,CY,Normanby,Grazing,DIP,11.333597106935184,Basin_35,t/yr
PREDEV,CY,Normanby,Horticulture,DIP,0.001570364747252564,Basin_35,t/yr
PREDEV,CY,Normanby,Stream,DIP,0.0,Basin_35,t/yr
PREDEV,CY,Normanby,Sugarcane,DIP,0.0,Basin_35,t/yr
PREDEV,CY,Normanby,Urban + Other,DIP,0.01114193533741931,Basin_35,t/yr
PREDEV,CY,Normanby,Bananas,DOP,0.0164212996246312,Basin_35,t/yr
PREDEV,CY,Normanby,Conservation,DOP,35.723568852995605,Basin_35,t/yr
PREDEV,CY,Normanby,Cropping,DOP,0.0700815824587382,Basin_35,t/yr
PREDEV,CY,Normanby,Dairy,DOP,0.0,Basin_35,t/yr
PREDEV,CY,Normanby,Forestry,DOP,0.0023542713744832697,Basin_35,t/yr
PREDEV,CY,Normanby,Grazing,DOP,29.46992856773221,Basin_35,t/yr
PREDEV,CY,Normanby,Horticulture,DOP,0.002956700656954618,Basin_35,t/yr
PREDEV,CY,Normanby,Stream,DOP,0.0,Basin_35,t/yr
PREDEV,CY,Normanby,Sugarcane,DOP,0.0,Basin_35,t/yr
PREDEV,CY,Normanby,Urban + Other,DOP,0.03563360372391209,Basin_35,t/yr
PREDEV,CY,Olive Pascoe,Bananas,FS,0.0,Basin_35,kt/yr
PREDEV,CY,Olive Pascoe,Conservation,FS,68.13068510801061,Basin_35,kt/yr
PREDEV,CY,Olive Pascoe,Cropping,FS,0.0,Basin_35,kt/yr
PREDEV,CY,Olive Pascoe,Dairy,FS,0.0,Basin_35,kt/yr
PREDEV,CY,Olive Pascoe,Forestry,FS,0.0,Basin_35,kt/yr
PREDEV,CY,Olive Pascoe,Grazing,FS,0.8373150382452137,Basin_35,kt/yr
PREDEV,CY,Olive Pascoe,Horticulture,FS,0.0,Basin_35,kt/yr
PREDEV,CY,Olive Pascoe,Stream,FS,0.895286516476761,Basin_35,kt/yr
PREDEV,CY,Olive Pascoe,Sugarcane,FS,0.0,Basin_35,kt/yr
PREDEV,CY,Olive Pascoe,Urban + Other,FS,0.0018108096856830666,Basin_35,kt/yr
PREDEV,CY,Olive Pascoe,Bananas,PN,0.0,Basin_35,t/yr
PREDEV,CY,Olive Pascoe,Conservation,PN,405.7325920692485,Basin_35,t/yr
PREDEV,CY,Olive Pascoe,Cropping,PN,0.0,Basin_35,t/yr
PREDEV,CY,Olive Pascoe,Dairy,PN,0.0,Basin_35,t/yr
PREDEV,CY,Olive Pascoe,Forestry,PN,0.0,Basin_35,t/yr
PREDEV,CY,Olive Pascoe,Grazing,PN,6.486264538809072,Basin_35,t/yr
PREDEV,CY,Olive Pascoe,Horticulture,PN,0.0,Basin_35,t/yr
PREDEV,CY,Olive Pascoe,Stream,PN,1.4080439231713777,Basin_35,t/yr
PREDEV,CY,Olive Pascoe,Sugarcane,PN,0.0,Basin_35,t/yr
PREDEV,CY,Olive Pascoe,Urban + Other,PN,0.0006130794321587057,Basin_35,t/yr
PREDEV,CY,Olive Pascoe,Bananas,PP,0.0,Basin_35,t/yr
PREDEV,CY,Olive Pascoe,Conservation,PP,56.072540471565816,Basin_35,t/yr
PREDEV,CY,Olive Pascoe,Cropping,PP,0.0,Basin_35,t/yr
PREDEV,CY,Olive Pascoe,Dairy,PP,0.0,Basin_35,t/yr
PREDEV,CY,Olive Pascoe,Forestry,PP,0.0,Basin_35,t/yr
PREDEV,CY,Olive Pascoe,Grazing,PP,1.348494306265002,Basin_35,t/yr
PREDEV,CY,Olive Pascoe,Horticulture,PP,0.0,Basin_35,t/yr
PREDEV,CY,Olive Pascoe,Stream,PP,0.5255359294506828,Basin_35,t/yr
PREDEV,CY,Olive Pascoe,Sugarcane,PP,0.0,Basin_35,t/yr
PREDEV,CY,Olive Pascoe,Urban + Other,PP,4.005209003642536e-05,Basin_35,t/yr
PREDEV,CY,Olive Pascoe,Bananas,DIN,0.0,Basin_35,t/yr
PREDEV,CY,Olive Pascoe,Conservation,DIN,103.55885526541357,Basin_35,t/yr
PREDEV,CY,Olive Pascoe,Cropping,DIN,0.0,Basin_35,t/yr
PREDEV,CY,Olive Pascoe,Dairy,DIN,0.0,Basin_35,t/yr
PREDEV,CY,Olive Pascoe,Forestry,DIN,0.0,Basin_35,t/yr
PREDEV,CY,Olive Pascoe,Grazing,DIN,17.64837226312486,Basin_35,t/yr
PREDEV,CY,Olive Pascoe,Horticulture,DIN,0.0,Basin_35,t/yr
PREDEV,CY,Olive Pascoe,Stream,DIN,0.0,Basin_35,t/yr
PREDEV,CY,Olive Pascoe,Sugarcane,DIN,0.0,Basin_35,t/yr
PREDEV,CY,Olive Pascoe,Urban + Other,DIN,0.007635802177161533,Basin_35,t/yr
PREDEV,CY,Olive Pascoe,Bananas,DON,0.0,Basin_35,t/yr
PREDEV,CY,Olive Pascoe,Conservation,DON,365.05471894510697,Basin_35,t/yr
PREDEV,CY,Olive Pascoe,Cropping,DON,0.0,Basin_35,t/yr
PREDEV,CY,Olive Pascoe,Dairy,DON,0.0,Basin_35,t/yr
PREDEV,CY,Olive Pascoe,Forestry,DON,0.0,Basin_35,t/yr
PREDEV,CY,Olive Pascoe,Grazing,DON,72.33555636487894,Basin_35,t/yr
PREDEV,CY,Olive Pascoe,Horticulture,DON,0.0,Basin_35,t/yr
PREDEV,CY,Olive Pascoe,Stream,DON,0.0,Basin_35,t/yr
PREDEV,CY,Olive Pascoe,Sugarcane,DON,0.0,Basin_35,t/yr
PREDEV,CY,Olive Pascoe,Urban + Other,DON,0.0204830250338644,Basin_35,t/yr
PREDEV,CY,Olive Pascoe,Bananas,DIP,0.0,Basin_35,t/yr
PREDEV,CY,Olive Pascoe,Conservation,DIP,5.432209385977197,Basin_35,t/yr
PREDEV,CY,Olive Pascoe,Cropping,DIP,0.0,Basin_35,t/yr
PREDEV,CY,Olive Pascoe,Dairy,DIP,0.0,Basin_35,t/yr
PREDEV,CY,Olive Pascoe,Forestry,DIP,0.0,Basin_35,t/yr
PREDEV,CY,Olive Pascoe,Grazing,DIP,1.074265986414796,Basin_35,t/yr
PREDEV,CY,Olive Pascoe,Horticulture,DIP,0.0,Basin_35,t/yr
PREDEV,CY,Olive Pascoe,Stream,DIP,0.0,Basin_35,t/yr
PREDEV,CY,Olive Pascoe,Sugarcane,DIP,0.0,Basin_35,t/yr
PREDEV,CY,Olive Pascoe,Urban + Other,DIP,0.00030417368753545194,Basin_35,t/yr
PREDEV,CY,Olive Pascoe,Bananas,DOP,0.0,Basin_35,t/yr
PREDEV,CY,Olive Pascoe,Conservation,DOP,21.741647803208192,Basin_35,t/yr
PREDEV,CY,Olive Pascoe,Cropping,DOP,0.0,Basin_35,t/yr
PREDEV,CY,Olive Pascoe,Dairy,DOP,0.0,Basin_35,t/yr
PREDEV,CY,Olive Pascoe,Forestry,DOP,0.0,Basin_35,t/yr
PREDEV,CY,Olive Pascoe,Grazing,DOP,4.478166542915168,Basin_35,t/yr
PREDEV,CY,Olive Pascoe,Horticulture,DOP,0.0,Basin_35,t/yr
PREDEV,CY,Olive Pascoe,Stream,DOP,0.0,Basin_35,t/yr
PREDEV,CY,Olive Pascoe,Sugarcane,DOP,0.0,Basin_35,t/yr
PREDEV,CY,Olive Pascoe,Urban + Other,DOP,0.0012698862894943365,Basin_35,t/yr
PREDEV,CY,Stewart,Bananas,FS,0.0,Basin_35,kt/yr
PREDEV,CY,Stewart,Conservation,FS,10.62245967159354,Basin_35,kt/yr
PREDEV,CY,Stewart,Cropping,FS,0.0,Basin_35,kt/yr
PREDEV,CY,Stewart,Dairy,FS,0.0,Basin_35,kt/yr
PREDEV,CY,Stewart,Forestry,FS,0.0,Basin_35,kt/yr
PREDEV,CY,Stewart,Grazing,FS,0.0396531945925777,Basin_35,kt/yr
PREDEV,CY,Stewart,Horticulture,FS,0.0,Basin_35,kt/yr
PREDEV,CY,Stewart,Stream,FS,2.724028150069558,Basin_35,kt/yr
PREDEV,CY,Stewart,Sugarcane,FS,0.0,Basin_35,kt/yr
PREDEV,CY,Stewart,Urban + Other,FS,0.000153710446113279,Basin_35,kt/yr
PREDEV,CY,Stewart,Bananas,PN,0.0,Basin_35,t/yr
PREDEV,CY,Stewart,Conservation,PN,69.55589221618669,Basin_35,t/yr
PREDEV,CY,Stewart,Cropping,PN,0.0,Basin_35,t/yr
PREDEV,CY,Stewart,Dairy,PN,0.0,Basin_35,t/yr
PREDEV,CY,Stewart,Forestry,PN,0.0,Basin_35,t/yr
PREDEV,CY,Stewart,Grazing,PN,0.5285545406463833,Basin_35,t/yr
PREDEV,CY,Stewart,Horticulture,PN,0.0,Basin_35,t/yr
PREDEV,CY,Stewart,Stream,PN,2.8207497369062167,Basin_35,t/yr
PREDEV,CY,Stewart,Sugarcane,PN,0.0,Basin_35,t/yr
PREDEV,CY,Stewart,Urban + Other,PN,1.8312974765235238e-05,Basin_35,t/yr
PREDEV,CY,Stewart,Bananas,PP,0.0,Basin_35,t/yr
PREDEV,CY,Stewart,Conservation,PP,19.518721748051757,Basin_35,t/yr
PREDEV,CY,Stewart,Cropping,PP,0.0,Basin_35,t/yr
PREDEV,CY,Stewart,Dairy,PP,0.0,Basin_35,t/yr
PREDEV,CY,Stewart,Forestry,PP,0.0,Basin_35,t/yr
PREDEV,CY,Stewart,Grazing,PP,0.15101871593294494,Basin_35,t/yr
PREDEV,CY,Stewart,Horticulture,PP,0.0,Basin_35,t/yr
PREDEV,CY,Stewart,Stream,PP,1.3157715053760672,Basin_35,t/yr
PREDEV,CY,Stewart,Sugarcane,PP,0.0,Basin_35,t/yr
PREDEV,CY,Stewart,Urban + Other,PP,4.578243691308806e-06,Basin_35,t/yr
PREDEV,CY,Stewart,Bananas,DIN,0.0,Basin_35,t/yr
PREDEV,CY,Stewart,Conservation,DIN,32.723990098730944,Basin_35,t/yr
PREDEV,CY,Stewart,Cropping,DIN,0.0,Basin_35,t/yr
PREDEV,CY,Stewart,Dairy,DIN,0.0,Basin_35,t/yr
PREDEV,CY,Stewart,Forestry,DIN,0.0,Basin_35,t/yr
PREDEV,CY,Stewart,Grazing,DIN,0.7939429813281713,Basin_35,t/yr
PREDEV,CY,Stewart,Horticulture,DIN,0.0,Basin_35,t/yr
PREDEV,CY,Stewart,Stream,DIN,0.0,Basin_35,t/yr
PREDEV,CY,Stewart,Sugarcane,DIN,0.0,Basin_35,t/yr
PREDEV,CY,Stewart,Urban + Other,DIN,0.00028849260462717596,Basin_35,t/yr
PREDEV,CY,Stewart,Bananas,DON,0.0,Basin_35,t/yr
PREDEV,CY,Stewart,Conservation,DON,174.95446214614998,Basin_35,t/yr
PREDEV,CY,Stewart,Cropping,DON,0.0,Basin_35,t/yr
PREDEV,CY,Stewart,Dairy,DON,0.0,Basin_35,t/yr
PREDEV,CY,Stewart,Forestry,DON,0.0,Basin_35,t/yr
PREDEV,CY,Stewart,Grazing,DON,4.245945325747452,Basin_35,t/yr
PREDEV,CY,Stewart,Horticulture,DON,0.0,Basin_35,t/yr
PREDEV,CY,Stewart,Stream,DON,0.0,Basin_35,t/yr
PREDEV,CY,Stewart,Sugarcane,DON,0.0,Basin_35,t/yr
PREDEV,CY,Stewart,Urban + Other,DON,0.0015416727517692335,Basin_35,t/yr
PREDEV,CY,Stewart,Bananas,DIP,0.0,Basin_35,t/yr
PREDEV,CY,Stewart,Conservation,DIP,2.6117230303561443,Basin_35,t/yr
PREDEV,CY,Stewart,Cropping,DIP,0.0,Basin_35,t/yr
PREDEV,CY,Stewart,Dairy,DIP,0.0,Basin_35,t/yr
PREDEV,CY,Stewart,Forestry,DIP,0.0,Basin_35,t/yr
PREDEV,CY,Stewart,Grazing,DIP,0.0633822571983156,Basin_35,t/yr
PREDEV,CY,Stewart,Horticulture,DIP,0.0,Basin_35,t/yr
PREDEV,CY,Stewart,Stream,DIP,0.0,Basin_35,t/yr
PREDEV,CY,Stewart,Sugarcane,DIP,0.0,Basin_35,t/yr
PREDEV,CY,Stewart,Urban + Other,DIP,2.301485824472367e-05,Basin_35,t/yr
PREDEV,CY,Stewart,Bananas,DOP,0.0,Basin_35,t/yr
PREDEV,CY,Stewart,Conservation,DOP,9.755235254195957,Basin_35,t/yr
PREDEV,CY,Stewart,Cropping,DOP,0.0,Basin_35,t/yr
PREDEV,CY,Stewart,Dairy,DOP,0.0,Basin_35,t/yr
PREDEV,CY,Stewart,Forestry,DOP,0.0,Basin_35,t/yr
PREDEV,CY,Stewart,Grazing,DOP,0.23685108131906885,Basin_35,t/yr
PREDEV,CY,Stewart,Horticulture,DOP,0.0,Basin_35,t/yr
PREDEV,CY,Stewart,Stream,DOP,0.0,Basin_35,t/yr
PREDEV,CY,Stewart,Sugarcane,DOP,0.0,Basin_35,t/yr
PREDEV,CY,Stewart,Urban + Other,DOP,8.590228013364883e-05,Basin_35,t/yr
PREDEV,WT,Barron,Bananas,FS,0.020843654440977476,Basin_35,kt/yr
PREDEV,WT,Barron,Conservation,FS,27.46350469249656,Basin_35,kt/yr
PREDEV,WT,Barron,Cropping,FS,0.08233040780605916,Basin_35,kt/yr
PREDEV,WT,Barron,Dairy,FS,0.05466821075697115,Basin_35,kt/yr
PREDEV,WT,Barron,Forestry,FS,7.07384539201287,Basin_35,kt/yr
PREDEV,WT,Barron,Grazing,FS,3.8744423907468435,Basin_35,kt/yr
PREDEV,WT,Barron,Horticulture,FS,0.06558721254369795,Basin_35,kt/yr
PREDEV,WT,Barron,Stream,FS,72.73078833466717,Basin_35,kt/yr
PREDEV,WT,Barron,Sugarcane,FS,0.12733406120701316,Basin_35,kt/yr
PREDEV,WT,Barron,Urban + Other,FS,0.29570946388618874,Basin_35,kt/yr
PREDEV,WT,Barron,Bananas,PN,0.011910125899867618,Basin_35,t/yr
PREDEV,WT,Barron,Conservation,PN,184.72302989773172,Basin_35,t/yr
PREDEV,WT,Barron,Cropping,PN,0.15735977212204968,Basin_35,t/yr
PREDEV,WT,Barron,Dairy,PN,0.36216438189630656,Basin_35,t/yr
PREDEV,WT,Barron,Forestry,PN,38.18872331563435,Basin_35,t/yr
PREDEV,WT,Barron,Grazing,PN,24.610905436889116,Basin_35,t/yr
PREDEV,WT,Barron,Horticulture,PN,0.12048163517600068,Basin_35,t/yr
PREDEV,WT,Barron,Stream,PN,87.53121112917398,Basin_35,t/yr
PREDEV,WT,Barron,Sugarcane,PN,0.051185376798386355,Basin_35,t/yr
PREDEV,WT,Barron,Urban + Other,PN,0.5424742277686186,Basin_35,t/yr
PREDEV,WT,Barron,Bananas,PP,0.0,Basin_35,t/yr
PREDEV,WT,Barron,Conservation,PP,17.133355360900104,Basin_35,t/yr
PREDEV,WT,Barron,Cropping,PP,0.09795654161113625,Basin_35,t/yr
PREDEV,WT,Barron,Dairy,PP,0.14264070299480955,Basin_35,t/yr
PREDEV,WT,Barron,Forestry,PP,5.4144060265779554,Basin_35,t/yr
PREDEV,WT,Barron,Grazing,PP,7.291286298212663,Basin_35,t/yr
PREDEV,WT,Barron,Horticulture,PP,0.0672162852297389,Basin_35,t/yr
PREDEV,WT,Barron,Stream,PP,49.2323053413824,Basin_35,t/yr
PREDEV,WT,Barron,Sugarcane,PP,0.06187783595244229,Basin_35,t/yr
PREDEV,WT,Barron,Urban + Other,PP,0.13183839824497828,Basin_35,t/yr
PREDEV,WT,Barron,Bananas,DIN,0.30897551184347066,Basin_35,t/yr
PREDEV,WT,Barron,Conservation,DIN,19.595333752903606,Basin_35,t/yr
PREDEV,WT,Barron,Cropping,DIN,1.2561998920432484,Basin_35,t/yr
PREDEV,WT,Barron,Dairy,DIN,0.1736155924675047,Basin_35,t/yr
PREDEV,WT,Barron,Forestry,DIN,3.6818282729937843,Basin_35,t/yr
PREDEV,WT,Barron,Grazing,DIN,10.747507741457445,Basin_35,t/yr
PREDEV,WT,Barron,Horticulture,DIN,0.9831462996889448,Basin_35,t/yr
PREDEV,WT,Barron,Stream,DIN,0.0,Basin_35,t/yr
PREDEV,WT,Barron,Sugarcane,DIN,1.9368134419776177,Basin_35,t/yr
PREDEV,WT,Barron,Urban + Other,DIN,4.421393691065729,Basin_35,t/yr
PREDEV,WT,Barron,Bananas,DON,1.5016512774861084,Basin_35,t/yr
PREDEV,WT,Barron,Conservation,DON,95.5796569332666,Basin_35,t/yr
PREDEV,WT,Barron,Cropping,DON,5.597577201246832,Basin_35,t/yr
PREDEV,WT,Barron,Dairy,DON,0.8380926220642098,Basin_35,t/yr
PREDEV,WT,Barron,Forestry,DON,18.030695390573587,Basin_35,t/yr
PREDEV,WT,Barron,Grazing,DON,52.21749105645333,Basin_35,t/yr
PREDEV,WT,Barron,Horticulture,DON,4.353444675588141,Basin_35,t/yr
PREDEV,WT,Barron,Stream,DON,0.0,Basin_35,t/yr
PREDEV,WT,Barron,Sugarcane,DON,9.382178393551905,Basin_35,t/yr
PREDEV,WT,Barron,Urban + Other,DON,21.464591565777614,Basin_35,t/yr
PREDEV,WT,Barron,Bananas,DIP,0.039542807530596066,Basin_35,t/yr
PREDEV,WT,Barron,Conservation,DIP,2.438935741540644,Basin_35,t/yr
PREDEV,WT,Barron,Cropping,DIP,0.1652592139252719,Basin_35,t/yr
PREDEV,WT,Barron,Dairy,DIP,0.02335862730141273,Basin_35,t/yr
PREDEV,WT,Barron,Forestry,DIP,0.4438720221784462,Basin_35,t/yr
PREDEV,WT,Barron,Grazing,DIP,1.378760304312523,Basin_35,t/yr
PREDEV,WT,Barron,Horticulture,DIP,0.12719343402589905,Basin_35,t/yr
PREDEV,WT,Barron,Stream,DIP,0.0,Basin_35,t/yr
PREDEV,WT,Barron,Sugarcane,DIP,0.2540591074650004,Basin_35,t/yr
PREDEV,WT,Barron,Urban + Other,DIP,0.5706147470167747,Basin_35,t/yr
PREDEV,WT,Barron,Bananas,DOP,0.05731268570245085,Basin_35,t/yr
PREDEV,WT,Barron,Conservation,DOP,3.608959294101987,Basin_35,t/yr
PREDEV,WT,Barron,Cropping,DOP,0.23469969037792376,Basin_35,t/yr
PREDEV,WT,Barron,Dairy,DOP,0.03263162920231163,Basin_35,t/yr
PREDEV,WT,Barron,Forestry,DOP,0.6727033958535631,Basin_35,t/yr
PREDEV,WT,Barron,Grazing,DOP,1.9948174285675953,Basin_35,t/yr
PREDEV,WT,Barron,Horticulture,DOP,0.18288015396694196,Basin_35,t/yr
PREDEV,WT,Barron,Stream,DOP,0.0,Basin_35,t/yr
PREDEV,WT,Barron,Sugarcane,DOP,0.36158401357129777,Basin_35,t/yr
PREDEV,WT,Barron,Urban + Other,DOP,0.8219221626528285,Basin_35,t/yr
PREDEV,WT,Daintree,Bananas,FS,1.6257544005776797e-05,Basin_35,kt/yr
PREDEV,WT,Daintree,Conservation,FS,57.26069324865717,Basin_35,kt/yr
PREDEV,WT,Daintree,Cropping,FS,0.006452549485315593,Basin_35,kt/yr
PREDEV,WT,Daintree,Dairy,FS,0.0,Basin_35,kt/yr
PREDEV,WT,Daintree,Forestry,FS,0.0,Basin_35,kt/yr
PREDEV,WT,Daintree,Grazing,FS,1.2874157577661571,Basin_35,kt/yr
PREDEV,WT,Daintree,Horticulture,FS,0.006677121549542931,Basin_35,kt/yr
PREDEV,WT,Daintree,Stream,FS,16.68283663488808,Basin_35,kt/yr
PREDEV,WT,Daintree,Sugarcane,FS,0.19699628365942384,Basin_35,kt/yr
PREDEV,WT,Daintree,Urban + Other,FS,0.14969450275870097,Basin_35,kt/yr
PREDEV,WT,Daintree,Bananas,PN,6.7701252112463e-06,Basin_35,t/yr
PREDEV,WT,Daintree,Conservation,PN,731.56574253513,Basin_35,t/yr
PREDEV,WT,Daintree,Cropping,PN,0.015289069387211113,Basin_35,t/yr
PREDEV,WT,Daintree,Dairy,PN,0.0,Basin_35,t/yr
PREDEV,WT,Daintree,Forestry,PN,0.0,Basin_35,t/yr
PREDEV,WT,Daintree,Grazing,PN,16.65739113100525,Basin_35,t/yr
PREDEV,WT,Daintree,Horticulture,PN,0.010844779052899017,Basin_35,t/yr
PREDEV,WT,Daintree,Stream,PN,25.770507420751688,Basin_35,t/yr
PREDEV,WT,Daintree,Sugarcane,PN,0.05802352742636047,Basin_35,t/yr
PREDEV,WT,Daintree,Urban + Other,PN,0.5211634273186614,Basin_35,t/yr
PREDEV,WT,Daintree,Bananas,PP,0.0,Basin_35,t/yr
PREDEV,WT,Daintree,Conservation,PP,130.73449829963818,Basin_35,t/yr
PREDEV,WT,Daintree,Cropping,PP,0.003206487774434143,Basin_35,t/yr
PREDEV,WT,Daintree,Dairy,PP,0.0,Basin_35,t/yr
PREDEV,WT,Daintree,Forestry,PP,0.0,Basin_35,t/yr
PREDEV,WT,Daintree,Grazing,PP,2.5476636226947327,Basin_35,t/yr
PREDEV,WT,Daintree,Horticulture,PP,0.0038619959962407236,Basin_35,t/yr
PREDEV,WT,Daintree,Stream,PP,6.813004366121716,Basin_35,t/yr
PREDEV,WT,Daintree,Sugarcane,PP,0.0729297400854315,Basin_35,t/yr
PREDEV,WT,Daintree,Urban + Other,PP,0.0752298567296926,Basin_35,t/yr
PREDEV,WT,Daintree,Bananas,DIN,0.0009592526694749333,Basin_35,t/yr
PREDEV,WT,Daintree,Conservation,DIN,290.99131608746177,Basin_35,t/yr
PREDEV,WT,Daintree,Cropping,DIN,0.25561217501064226,Basin_35,t/yr
PREDEV,WT,Daintree,Dairy,DIN,0.0,Basin_35,t/yr
PREDEV,WT,Daintree,Forestry,DIN,0.0,Basin_35,t/yr
PREDEV,WT,Daintree,Grazing,DIN,20.506167557121675,Basin_35,t/yr
PREDEV,WT,Daintree,Horticulture,DIN,0.26739216536335075,Basin_35,t/yr
PREDEV,WT,Daintree,Stream,DIN,0.0,Basin_35,t/yr
PREDEV,WT,Daintree,Sugarcane,DIN,7.888830027958447,Basin_35,t/yr
PREDEV,WT,Daintree,Urban + Other,DIN,4.780167727257651,Basin_35,t/yr
PREDEV,WT,Daintree,Bananas,DON,0.0013981871665861999,Basin_35,t/yr
PREDEV,WT,Daintree,Conservation,DON,426.2254417227579,Basin_35,t/yr
PREDEV,WT,Daintree,Cropping,DON,0.3749366385969245,Basin_35,t/yr
PREDEV,WT,Daintree,Dairy,DON,0.0,Basin_35,t/yr
PREDEV,WT,Daintree,Forestry,DON,0.0,Basin_35,t/yr
PREDEV,WT,Daintree,Grazing,DON,29.842666611111937,Basin_35,t/yr
PREDEV,WT,Daintree,Horticulture,DON,0.39017744906334884,Basin_35,t/yr
PREDEV,WT,Daintree,Stream,DON,0.0,Basin_35,t/yr
PREDEV,WT,Daintree,Sugarcane,DON,10.396871700131262,Basin_35,t/yr
PREDEV,WT,Daintree,Urban + Other,DON,8.717118614747243,Basin_35,t/yr
PREDEV,WT,Daintree,Bananas,DIP,3.0153494690755266e-05,Basin_35,t/yr
PREDEV,WT,Daintree,Conservation,DIP,9.086276075614624,Basin_35,t/yr
PREDEV,WT,Daintree,Cropping,DIP,0.007965999489838707,Basin_35,t/yr
PREDEV,WT,Daintree,Dairy,DIP,0.0,Basin_35,t/yr
PREDEV,WT,Daintree,Forestry,DIP,0.0,Basin_35,t/yr
PREDEV,WT,Daintree,Grazing,DIP,0.6459630545531392,Basin_35,t/yr
PREDEV,WT,Daintree,Horticulture,DIP,0.008392676391929423,Basin_35,t/yr
PREDEV,WT,Daintree,Stream,DIP,0.0,Basin_35,t/yr
PREDEV,WT,Daintree,Sugarcane,DIP,0.24760605118195456,Basin_35,t/yr
PREDEV,WT,Daintree,Urban + Other,DIP,0.18609126166358209,Basin_35,t/yr
PREDEV,WT,Daintree,Bananas,DOP,0.00011085561415061499,Basin_35,t/yr
PREDEV,WT,Daintree,Conservation,DOP,33.5336283012313,Basin_35,t/yr
PREDEV,WT,Daintree,Cropping,DOP,0.029432366429347417,Basin_35,t/yr
PREDEV,WT,Daintree,Dairy,DOP,0.0,Basin_35,t/yr
PREDEV,WT,Daintree,Forestry,DOP,0.0,Basin_35,t/yr
PREDEV,WT,Daintree,Grazing,DOP,2.371909255335219,Basin_35,t/yr
PREDEV,WT,Daintree,Horticulture,DOP,0.030881418745002543,Basin_35,t/yr
PREDEV,WT,Daintree,Stream,DOP,0.0,Basin_35,t/yr
PREDEV,WT,Daintree,Sugarcane,DOP,0.9110869703691605,Basin_35,t/yr
PREDEV,WT,Daintree,Urban + Other,DOP,0.6864641150003913,Basin_35,t/yr
PREDEV,WT,Herbert,Bananas,FS,0.0,Basin_35,kt/yr
PREDEV,WT,Herbert,Conservation,FS,61.404425061034495,Basin_35,kt/yr
PREDEV,WT,Herbert,Cropping,FS,0.04025311120930602,Basin_35,kt/yr
PREDEV,WT,Herbert,Dairy,FS,0.015614157148067532,Basin_35,kt/yr
PREDEV,WT,Herbert,Forestry,FS,12.463558238454652,Basin_35,kt/yr
PREDEV,WT,Herbert,Grazing,FS,8.195047434068476,Basin_35,kt/yr
PREDEV,WT,Herbert,Horticulture,FS,0.0065653160415582845,Basin_35,kt/yr
PREDEV,WT,Herbert,Stream,FS,116.51420339491827,Basin_35,kt/yr
PREDEV,WT,Herbert,Sugarcane,FS,2.232391747544477,Basin_35,kt/yr
PREDEV,WT,Herbert,Urban + Other,FS,0.15865397012455812,Basin_35,kt/yr
PREDEV,WT,Herbert,Bananas,PN,0.0,Basin_35,t/yr
PREDEV,WT,Herbert,Conservation,PN,361.8580520424728,Basin_35,t/yr
PREDEV,WT,Herbert,Cropping,PN,0.09251799269620394,Basin_35,t/yr
PREDEV,WT,Herbert,Dairy,PN,0.1812436308563317,Basin_35,t/yr
PREDEV,WT,Herbert,Forestry,PN,62.076914281620866,Basin_35,t/yr
PREDEV,WT,Herbert,Grazing,PN,45.16253408973386,Basin_35,t/yr
PREDEV,WT,Herbert,Horticulture,PN,0.009869658982609898,Basin_35,t/yr
PREDEV,WT,Herbert,Stream,PN,158.61870028942243,Basin_35,t/yr
PREDEV,WT,Herbert,Sugarcane,PN,0.3969125490446107,Basin_35,t/yr
PREDEV,WT,Herbert,Urban + Other,PN,0.28767511530320794,Basin_35,t/yr
PREDEV,WT,Herbert,Bananas,PP,0.0,Basin_35,t/yr
PREDEV,WT,Herbert,Conservation,PP,49.38557539138407,Basin_35,t/yr
PREDEV,WT,Herbert,Cropping,PP,0.06340660538029724,Basin_35,t/yr
PREDEV,WT,Herbert,Dairy,PP,0.06032751910947253,Basin_35,t/yr
PREDEV,WT,Herbert,Forestry,PP,9.248000440409195,Basin_35,t/yr
PREDEV,WT,Herbert,Grazing,PP,13.388584415800848,Basin_35,t/yr
PREDEV,WT,Herbert,Horticulture,PP,0.007090581218141654,Basin_35,t/yr
PREDEV,WT,Herbert,Stream,PP,53.9055240099202,Basin_35,t/yr
PREDEV,WT,Herbert,Sugarcane,PP,0.15265540550180687,Basin_35,t/yr
PREDEV,WT,Herbert,Urban + Other,PP,0.0764878561673396,Basin_35,t/yr
PREDEV,WT,Herbert,Bananas,DIN,0.0,Basin_35,t/yr
PREDEV,WT,Herbert,Conservation,DIN,102.2409070667372,Basin_35,t/yr
PREDEV,WT,Herbert,Cropping,DIN,0.7022624083143515,Basin_35,t/yr
PREDEV,WT,Herbert,Dairy,DIN,0.129284284045409,Basin_35,t/yr
PREDEV,WT,Herbert,Forestry,DIN,15.400045999827107,Basin_35,t/yr
